rating,review_count,isbn,booktype,author_url,year,dir,rating_count,name,author,genres
4.12,1358,0451457765,good_reads:book,https://www.goodreads.com/author/show/60177.Guy_Gavriel_Kay,1990,dir16/104089.Tigana.html,23174,Tigana,Guy_Gavriel_Kay,fantasy|fiction|fantasy|epic-fantasy|science-fiction-fantasy|fantasy|high-fantasy|historical-fiction|cultural|canada|fantasy|magic
4.31,79046,0439023491,good_reads:book,https://www.goodreads.com/author/show/153394.Suzanne_Collins,2009,dir16/6148028-catching-fire.html,1443600,"Catching Fire (The Hunger Games, #2)",Suzanne_Collins,young-adult|fiction|science-fiction|dystopia|fantasy|science-fiction|romance
3.51,2110,1416524290,good_reads:book,https://www.goodreads.com/author/show/3389.Stephen_King,1999,dir16/11564.The_Girl_Who_Loved_Tom_Gordon.html,74795,The Girl Who Loved Tom Gordon,Stephen_King,horror|fiction|thriller|suspense|fantasy|mystery|sports|baseball|adventure|adult-fiction|fantasy|supernatural
3.72,520,0140436227,good_reads:book,https://www.goodreads.com/author/show/17501.Henry_Fielding,1749,dir16/99329.The_History_of_Tom_Jones_a_Foundling.html,18304,"The History of Tom Jones, a Foundling",Henry_Fielding,classics|fiction|literature|literature|18th-century|historical-fiction|european-literature|british-literature|humor|novels|romance
4.56,8,,good_reads:book,https://www.goodreads.com/author/show/394525.Terry_Reid,2013,dir16/18136407-crashing-down-to-earth.html,75,Crashing Down to Earth,Terry_Reid,
4.08,773,0375761144,good_reads:book,https://www.goodreads.com/author/show/239579.Charles_Dickens,1864,dir16/31244.Our_Mutual_Friend.html,13003,Our Mutual Friend,Charles_Dickens,fiction|classics|literature|literature|19th-century|european-literature|british-literature|historical-fiction|novels|literary-fiction|love|romance
4.01,9350,0670023485,good_reads:book,https://www.goodreads.com/author/show/3849415.Deborah_Harkness,2012,dir16/11559200-shadow-of-night.html,68026,"Shadow of Night (All Souls Trilogy, #2)",Deborah_Harkness,fantasy|fiction|fantasy|paranormal|historical-fiction|romance|paranormal|vampires|paranormal|witches|science-fiction|time-travel|fantasy|supernatural|fantasy|magic
3.93,2238,0525478116,good_reads:book,https://www.goodreads.com/author/show/293603.Heather_Brewer,2007,dir16/530848.Eighth_Grade_Bites.html,23856,"Eighth Grade Bites (The Chronicles of Vladimir Tod, #1)",Heather_Brewer,paranormal|vampires|young-adult|fantasy|fantasy|paranormal|fantasy|supernatural|fiction|young-adult|teen|horror|fantasy|urban-fantasy|mystery
3.93,509,0743297318,good_reads:book,https://www.goodreads.com/author/show/7921.Thomas_Wolfe,1920,dir16/12448.Look_Homeward_Angel.html,7398,"Look Homeward, Angel",Thomas_Wolfe,fiction|classics|literature|novels|american|southern|literature|american|literary-fiction|literature|20th-century|young-adult|coming-of-age|plays
3.82,2415,0152053107,good_reads:book,https://www.goodreads.com/author/show/36346.Jennifer_Donnelly,2003,dir16/64481.A_Northern_Light.html,24455,A Northern Light,Jennifer_Donnelly,historical-fiction|young-adult|mystery|fiction|realistic-fiction|young-adult|young-adult-historical-fiction
4.15,1222,0679767800,good_reads:book,https://www.goodreads.com/author/show/10992.Alfred_Bester,1955,dir16/333867.The_Stars_My_Destination.html,21028,The Stars My Destination,Alfred_Bester,science-fiction|fiction|classics|science-fiction-fantasy|science-fiction|cyberpunk|science-fiction|space-opera
4.37,2101,0983157227,good_reads:book,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,2012,dir16/9761771-pure.html,27932,"Pure (Covenant, #2)",Jennifer_L_Armentrout,young-adult|fantasy|paranormal|fantasy|fantasy|mythology|romance|romance|paranormal-romance|fantasy|supernatural|mythology|greek-mythology|fantasy|urban-fantasy|fantasy|magic
3.73,953,0141439629,good_reads:book,https://www.goodreads.com/author/show/173.George_Eliot,1860,dir16/20564.The_Mill_on_the_Floss.html,24228,The Mill on the Floss,George_Eliot,classics|fiction|literature|19th-century|literature|european-literature|british-literature|historical-fiction|novels|literature|english-literature|classics|classic-literature|romance
4.76,20,,good_reads:book,https://www.goodreads.com/author/show/7381751.Karen_Brueggeman,2013,dir16/18930938-fruzzle-s-mystery-talent.html,54,Fruzzle's Mystery Talent,Karen_Brueggeman,fantasy|childrens|picture-books|childrens|education|fantasy|magic|family|adventure
3.9,10514,,good_reads:book,https://www.goodreads.com/author/show/173491.E_Lockhart,2014,dir16/16143347-we-were-liars.html,54977,We Were Liars,E_Lockhart,young-adult|contemporary|mystery|fiction|romance|realistic-fiction
3.79,1680,0440234743,good_reads:book,https://www.goodreads.com/author/show/721.John_Grisham,1999,dir16/5348.The_Testament.html,69454,The Testament,John_Grisham,fiction|novels|mystery|drama|adventure|thriller
3.78,2262,0375913750,good_reads:book,https://www.goodreads.com/author/show/12696.Jerry_Spinelli,2007,dir16/846984.Love_Stargirl.html,23891,"Love, Stargirl (Stargirl, #2)",Jerry_Spinelli,young-adult|fiction|realistic-fiction|romance|young-adult|teen|contemporary|childrens|young-adult|coming-of-age|childrens|middle-grade|womens-fiction|chick-lit
3.94,371,0811202151,good_reads:book,https://www.goodreads.com/author/show/65685.Nathanael_West,1939,dir16/294459.Miss_Lonelyhearts_The_Day_of_the_Locust.html,6107,Miss Lonelyhearts/The Day of the Locust,Nathanael_West,fiction|classics|literature|novels|short-stories|literature|american|literature|20th-century|literary-fiction|book-club|academic|college
3.81,2104,042519485X,good_reads:book,https://www.goodreads.com/author/show/1429808.MaryJanice_Davidson,2004,dir16/421129.Undead_and_Unwed.html,38586,"Undead and Unwed (Undead, #1)",MaryJanice_Davidson,paranormal|vampires|romance|romance|paranormal-romance|womens-fiction|chick-lit|fantasy|fantasy|urban-fantasy|humor|fiction|fantasy|paranormal|fantasy|supernatural
4.21,642,0553381350,good_reads:book,https://www.goodreads.com/author/show/3083854.Tom_Wolfe,1979,dir16/586472.The_Right_Stuff.html,24185,The Right Stuff,Tom_Wolfe,non-fiction|history|science|space|biography|adventure|writing|journalism|history|american-history|classics|science|technology
4.16,3184,0061474096,good_reads:book,https://www.goodreads.com/author/show/545.Neal_Stephenson,2008,dir16/2845024-anathem.html,32399,Anathem,Neal_Stephenson,science-fiction|fiction|fantasy|philosophy|speculative-fiction|science-fiction-fantasy|science-fiction|cyberpunk|science|mathematics|novels|literature
3.97,1576,0743477154,good_reads:book,https://www.goodreads.com/author/show/1025097.Patricia_Cornwell,1990,dir16/6534.Postmortem.html,118068,"Postmortem (Kay Scarpetta, #1)",Patricia_Cornwell,mystery|mystery|crime|fiction|thriller|thriller|mystery-thriller|suspense|mystery|murder-mystery|mystery|detective|adult|adult-fiction
4.28,794,0061043494,good_reads:book,https://www.goodreads.com/author/show/8734.Dorothy_L_Sayers,1935,dir16/93575.Gaudy_Night.html,10193,"Gaudy Night (Lord Peter Wimsey Mysteries, #12)",Dorothy_L_Sayers,mystery|fiction|mystery|crime|romance|classics|european-literature|british-literature|thriller|mystery-thriller|mystery|detective|historical-fiction|literature|20th-century
4.3,997,1416903437,good_reads:book,https://www.goodreads.com/author/show/8596.Tamora_Pierce,1992,dir16/13836.Wild_Magic.html,39239,"Wild Magic (Immortals, #1)",Tamora_Pierce,fantasy|young-adult|fantasy|magic|fiction|young-adult|young-adult-fantasy|adventure|young-adult|teen|science-fiction-fantasy|fantasy|high-fantasy|childrens
4.43,53,1490303340,good_reads:book,https://www.goodreads.com/author/show/7150857.Angel_Sefer,2013,dir16/18132276-spellbound-in-his-arms.html,205,"Spellbound in His Arms (The Greek Isles Series, #1)",Angel_Sefer,mystery|romance|romance|romantic-suspense|thriller|mystery-thriller|suspense|romance|contemporary-romance|adventure|thriller|novels|action
3.79,652,009947137X,good_reads:book,https://www.goodreads.com/author/show/7577.Anne_Rice,1989,dir16/43782.The_Mummy.html,31603,The Mummy,Anne_Rice,horror|fantasy|fiction|fantasy|paranormal|fantasy|supernatural|historical-fiction|romance|paranormal|vampires|fantasy|urban-fantasy|science-fiction-fantasy
4.22,1324,0786818611,good_reads:book,https://www.goodreads.com/author/show/33467.Jonathan_Stroud,2005,dir16/59264.Ptolemy_s_Gate.html,47717,"Ptolemy's Gate (Bartimaeus, #3)",Jonathan_Stroud,fantasy|young-adult|fiction|fantasy|magic|adventure|young-adult|young-adult-fantasy|childrens|science-fiction-fantasy|young-adult|teen|paranormal|demons
4.24,339,0553241605,good_reads:book,https://www.goodreads.com/author/show/19708.Leon_Uris,1961,dir16/42692.Mila_18.html,13775,Mila 18,Leon_Uris,historical-fiction|fiction|world-war-ii|holocaust|history|world-war-ii|war|literature|jewish|literature|classics|cultural|poland|novels
3.64,4420,0340893605,good_reads:book,https://www.goodreads.com/author/show/190887.Catherine_Fisher,2007,dir16/332775.Incarceron.html,40074,"Incarceron (Incarceron, #1)",Catherine_Fisher,fantasy|young-adult|science-fiction|dystopia|science-fiction|science-fiction|steampunk|fiction|adventure|young-adult|teen|mystery|young-adult|young-adult-fantasy
4.58,235,0307290468,good_reads:book,https://www.goodreads.com/author/show/24846.Shelby_Foote,1963,dir16/44234.The_Civil_War.html,4086,The Civil War,Shelby_Foote,history|military-history|civil-war|non-fiction|history|american-history|military|military-history|american-history|american-civil-war|war|war|military|literature|american|politics
3.63,737,0451528719,good_reads:book,https://www.goodreads.com/author/show/159.Henry_James,1880,dir16/133954.Washington_Square.html,10074,Washington Square,Henry_James,classics|fiction|literature|literature|american|literature|19th-century|historical-fiction|romance|novels|new-york|literary-fiction
4.01,1505,0446678457,good_reads:book,https://www.goodreads.com/author/show/3499.Lalita_Tademy,2001,dir16/5167.Cane_River.html,29250,Cane River,Lalita_Tademy,historical-fiction|fiction|book-club|cultural|african-american|american|southern|adult|adult-fiction|novels|literature|family
4.14,2110,0553575384,good_reads:book,https://www.goodreads.com/author/show/14032.Connie_Willis,1998,dir16/77773.To_Say_Nothing_of_the_Dog.html,17271,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie_Willis,science-fiction|science-fiction|time-travel|fiction|fantasy|historical-fiction|humor|science-fiction-fantasy|mystery|book-club
4.0,692,014044923X,good_reads:book,https://www.goodreads.com/author/show/1938.Friedrich_Nietzsche,1886,dir16/12321.Beyond_Good_and_Evil.html,28136,Beyond Good and Evil,Friedrich_Nietzsche,non-fiction|classics|european-literature|german-literature|philosophy|religion|philosophy|theory|history|literature|19th-century
4.04,2693,0670072818,good_reads:book,https://www.goodreads.com/author/show/47104.Melina_Marchetta,2008,dir16/4932435-finnikin-of-the-rock.html,19013,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina_Marchetta,fantasy|young-adult|romance|adventure|fiction|fantasy|high-fantasy|fantasy|magic|young-adult|young-adult-fantasy|young-adult|teen|fantasy|epic-fantasy
3.82,2106,067102423X,good_reads:book,https://www.goodreads.com/author/show/3389.Stephen_King,1999,dir16/10589.Bag_of_Bones.html,95507,Bag of Bones,Stephen_King,horror|fiction|thriller|mystery|fantasy|suspense|fantasy|paranormal|fantasy|supernatural|paranormal|ghosts
4.1,1880,,good_reads:book,https://www.goodreads.com/author/show/5014564.Quinn_Loftis,2011,dir16/11947156-prince-of-wolves.html,20900,"Prince of Wolves (The Grey Wolves, #1)",Quinn_Loftis,shapeshifters|werewolves|young-adult|fantasy|paranormal|romance|fantasy|romance|paranormal-romance|paranormal|shapeshifters|fantasy|supernatural|animals|wolves|fantasy|urban-fantasy
4.26,1634,0399244557,good_reads:book,https://www.goodreads.com/author/show/34049.John_Flanagan,2005,dir16/144349.The_Burning_Bridge.html,50576,"The Burning Bridge (Ranger's Apprentice, #2)",John_Flanagan,fantasy|young-adult|adventure|fiction|young-adult|teen|childrens|action|historical-fiction|medieval|young-adult|young-adult-fantasy|childrens|middle-grade
3.74,771,0553381652,good_reads:book,https://www.goodreads.com/author/show/861.Jean_M_Auel,1990,dir16/74389.The_Plains_of_Passage.html,32232,"The Plains of Passage (Earth's Children, #4)",Jean_M_Auel,historical-fiction|fiction|fantasy|romance|historical-fiction|prehistoric|adventure|adult|adult-fiction|novels|epic
4.35,558,0525444440,good_reads:book,https://www.goodreads.com/author/show/81466.A_A_Milne,1928,dir16/776407.The_House_at_Pooh_Corner.html,55766,The House at Pooh Corner,A_A_Milne,childrens|fiction|classics|fantasy|animals
4.73,5294,0545044251,good_reads:book,https://www.goodreads.com/author/show/1077326.J_K_Rowling,1998,dir16/862041.Harry_Potter_Boxset.html,141954,"Harry Potter Boxset (Harry Potter, #1-7)",J_K_Rowling,fantasy|young-adult|fiction|childrens|adventure|classics|science-fiction-fantasy|fantasy|paranormal|paranormal|witches|novels
4.15,546,0099416425,good_reads:book,https://www.goodreads.com/author/show/12833.Irving_Stone,1934,dir16/79834.Lust_for_Life.html,10318,Lust for Life,Irving_Stone,historical-fiction|fiction|art|biography-memoir|cultural|france|art|art-history|novels|literature|book-club|classics
4.03,863,0345455681,good_reads:book,https://www.goodreads.com/author/show/16204.Edward_Rutherfurd,1997,dir16/92160.London.html,14333,London,Edward_Rutherfurd,historical-fiction|fiction|european-literature|british-literature|novels|epic|adult|literature|travel|adult-fiction|contemporary
3.99,3668,0316123528,good_reads:book,https://www.goodreads.com/author/show/2895706.Kami_Garcia,2011,dir16/10757833-beautiful-chaos.html,60491,"Beautiful Chaos (Caster Chronicles, #3)",Kami_Garcia,young-adult|fantasy|fantasy|paranormal|romance|fantasy|magic|fantasy|supernatural|paranormal|witches|fiction|romance|paranormal-romance|fantasy|urban-fantasy
3.67,892,0345419634,good_reads:book,https://www.goodreads.com/author/show/7577.Anne_Rice,1992,dir16/31336.The_Tale_of_the_Body_Thief.html,58530,"The Tale of the Body Thief (The Vampire Chronicles, #4)",Anne_Rice,horror|paranormal|vampires|fantasy|fiction|fantasy|paranormal|fantasy|supernatural|fantasy|urban-fantasy|gothic|adult
3.46,1410,0321107217,good_reads:book,https://www.goodreads.com/author/show/239579.Charles_Dickens,1854,dir16/5344.Hard_Times.html,28762,Hard Times,Charles_Dickens,fiction|classics|literature|literature|19th-century|european-literature|british-literature|historical-fiction|academic|school|classics|classic-literature|academic|read-for-school|academic|college
4.21,1038,1416530711,good_reads:book,https://www.goodreads.com/author/show/9885.Judith_McNaught,1985,dir16/350684.Whitney_My_Love.html,17348,"Whitney, My Love (Westmoreland Saga, #2)",Judith_McNaught,romance|historical-romance|romance|historical-fiction|regency|fiction|adult|historical-romance|regency-romance|womens-fiction|chick-lit|european-literature|british-literature|love
3.9,1678,0141318309,good_reads:book,https://www.goodreads.com/author/show/4273.Roald_Dahl,1980,dir16/31456.The_Twits.html,61237,The Twits,Roald_Dahl,childrens|fiction|fantasy|classics|young-adult|humor|childrens|middle-grade|humor|funny|european-literature|british-literature|childrens|juvenile
4.16,1705,0061583227,good_reads:book,https://www.goodreads.com/author/show/669810.Jeaniene_Frost,2010,dir16/6547187-first-drop-of-crimson.html,34744,"First Drop of Crimson (Night Huntress World, #1)",Jeaniene_Frost,paranormal|vampires|romance|paranormal-romance|fantasy|paranormal|romance|fantasy|urban-fantasy|fantasy|adult|paranormal|demons|fantasy|supernatural|fiction
4.07,1200,0786836547,good_reads:book,https://www.goodreads.com/author/show/33467.Jonathan_Stroud,2004,dir16/59263.The_Golem_s_Eye.html,58438,"The Golem's Eye (Bartimaeus, #2)",Jonathan_Stroud,fantasy|young-adult|fiction|fantasy|magic|adventure|childrens|young-adult|young-adult-fantasy|science-fiction-fantasy|paranormal|demons|young-adult|teen
4.84,15,,good_reads:book,https://www.goodreads.com/author/show/7043626.Ian_Hutson,2013,dir16/18713658-nglnd-xpx.html,105,NGLND XPX,Ian_Hutson,science-fiction|short-stories|humor|european-literature|british-literature|humor|funny|humor|comedy
4.42,2534,1606412388,good_reads:book,https://www.goodreads.com/author/show/25052.Brandon_Mull,2010,dir16/7243142-keys-to-the-demon-prison.html,41209,"Keys to the Demon Prison (Fablehaven, #5)",Brandon_Mull,fiction|young-adult|fantasy|magic|childrens|childrens|middle-grade|young-adult|young-adult-fantasy|fantasy|dragons|childrens|juvenile
